page	styled	simpleFonts	strictRejected	oneByteAccepted	otherRejected	shows	decoded	measured	invalid
137	true	2	0	0	-	0	0	0	Tc@452
138	true	2	0	0	-	0	0	0	Tc@452
139	true	1	0	0	-	0	0	0	Tc@452
140	true	1	0	0	-	0	0	0	Tc@452
141	true	1	0	0	-	0	0	0	Tc@452
142	true	1	0	0	-	0	0	0	Tc@452
143	true	1	0	0	-	0	0	0	Tc@452
144	true	1	0	0	-	0	0	0	Tc@452
145	true	2	0	0	-	0	0	0	Tc@452
146	true	2	0	0	-	0	0	0	Tc@452
147	true	1	0	0	-	0	0	0	Tc@452
148	true	1	0	0	-	0	0	0	Tc@452
149	true	1	0	0	-	0	0	0	Tc@452
150	true	2	0	0	-	0	0	0	Tc@452
151	true	1	0	0	-	0	0	0	Tc@452
152	true	2	0	0	-	0	0	0	Tc@452
153	true	1	0	0	-	0	0	0	Tc@452
154	true	1	0	0	-	0	0	0	Tc@452
155	true	2	0	0	-	0	0	0	Tc@452
156	true	1	0	0	-	0	0	0	Tc@452
157	true	2	0	0	-	0	0	0	Tc@452
158	true	2	0	0	-	0	0	0	Tc@452
159	true	1	0	0	-	0	0	0	Tc@452
160	true	1	0	0	-	0	0	0	Tc@452
161	true	1	0	0	-	0	0	0	Tc@452
163	true	2	0	0	-	0	0	0	Tc@452
164	true	3	0	0	-	0	0	0	Tc@452
165	true	1	0	0	-	0	0	0	Tc@452
166	true	2	0	0	-	0	0	0	Tc@452
167	true	1	0	0	-	0	0	0	Tc@452
168	true	2	0	0	-	0	0	0	Tc@452
169	true	2	0	0	-	0	0	0	Tc@452
170	true	3	0	0	-	0	0	0	Tc@452
171	true	2	0	0	-	0	0	0	Tc@452
172	true	1	0	0	-	0	0	0	Tc@452
173	true	2	0	0	-	0	0	0	Tc@452
174	true	3	0	0	-	0	0	0	Tc@452
175	true	1	0	0	-	0	0	0	Tc@452
176	true	1	0	0	-	0	0	0	Tc@452
177	true	2	0	0	-	0	0	0	Tc@452
178	true	2	0	0	-	0	0	0	Tc@452
179	true	2	0	0	-	0	0	0	Tc@452
180	true	2	0	0	-	0	0	0	Tc@452
181	true	2	0	0	-	0	0	0	Tc@452
182	true	1	0	0	-	0	0	0	Tc@452
183	true	2	0	0	-	0	0	0	Tc@452
184	true	1	0	0	-	0	0	0	Tc@452
185	true	2	0	0	-	0	0	0	Tc@452
186	true	2	0	0	-	0	0	0	Tc@452
187	true	2	0	0	-	0	0	0	Tc@452
188	true	2	0	0	-	0	0	0	Tc@452
189	true	2	0	0	-	0	0	0	Tc@452
190	true	2	0	0	-	0	0	0	Tc@452
191	true	1	0	0	-	0	0	0	Tc@452
192	true	3	0	0	-	0	0	0	Tc@452
193	true	2	0	0	-	0	0	0	Tc@452
194	true	2	0	0	-	0	0	0	Tc@452
195	true	2	0	0	-	0	0	0	Tc@452
196	true	1	0	0	-	0	0	0	Tc@452
197	true	3	0	0	-	0	0	0	Tc@452
198	true	2	0	0	-	0	0	0	Tc@452
199	true	2	0	0	-	0	0	0	Tc@452
200	true	3	0	0	-	0	0	0	Tc@452
201	true	1	0	0	-	0	0	0	Tc@452
202	true	3	0	0	-	0	0	0	Tc@452
203	true	2	0	0	-	0	0	0	Tc@452
204	true	2	0	0	-	0	0	0	Tc@452
205	true	2	0	0	-	0	0	0	Tc@452
206	true	1	0	0	-	0	0	0	Tc@452
207	true	1	0	0	-	0	0	0	Tc@452
208	true	2	0	0	-	0	0	0	Tc@452
209	true	2	0	0	-	0	0	0	Tc@452
210	true	3	0	0	-	0	0	0	Tc@452
211	true	3	0	0	-	0	0	0	Tc@452
212	true	1	0	0	-	0	0	0	Tc@452
213	true	2	0	0	-	0	0	0	Tc@452
214	true	2	0	0	-	0	0	0	Tc@452
215	true	1	0	0	-	0	0	0	Tc@452
216	true	2	0	0	-	0	0	0	Tc@452
217	true	2	0	0	-	0	0	0	Tc@452
218	true	1	0	0	-	0	0	0	Tc@452
219	true	3	0	0	-	0	0	0	Tc@452
220	true	3	0	0	-	0	0	0	Tc@452
221	true	1	0	0	-	0	0	0	Tc@452
222	true	2	0	0	-	0	0	0	Tc@452
223	true	2	0	0	-	0	0	0	Tc@452
224	true	3	0	0	-	0	0	0	Tc@452
225	true	3	0	0	-	0	0	0	Tc@452
226	true	1	0	0	-	0	0	0	Tc@452
227	true	3	0	0	-	0	0	0	Tc@452
228	true	2	0	0	-	0	0	0	Tc@452
229	true	1	0	0	-	0	0	0	Tc@452
230	true	3	0	0	-	0	0	0	Tc@452
231	true	2	0	0	-	0	0	0	Tc@452
232	true	1	0	0	-	0	0	0	Tc@452
233	true	2	0	0	-	0	0	0	Tc@452
234	true	1	0	0	-	0	0	0	Tc@452
235	true	1	0	0	-	0	0	0	Tc@452
236	true	2	0	0	-	0	0	0	Tc@452
237	true	1	0	0	-	0	0	0	Tc@452
238	true	1	0	0	-	0	0	0	Tc@452
239	true	2	0	0	-	0	0	0	Tc@452
240	true	1	0	0	-	0	0	0	Tc@452
241	true	2	0	0	-	0	0	0	Tc@452
242	true	1	0	0	-	0	0	0	Tc@452
243	true	2	0	0	-	0	0	0	Tc@452
244	true	1	0	0	-	0	0	0	Tc@452
245	true	2	0	0	-	0	0	0	Tc@452
246	true	2	0	0	-	0	0	0	Tc@452
247	true	1	0	0	-	0	0	0	Tc@452
248	true	1	0	0	-	0	0	0	Tc@452
249	true	2	0	0	-	0	0	0	Tc@452
250	true	1	0	0	-	0	0	0	Tc@452
251	true	1	0	0	-	0	0	0	Tc@452
252	true	1	0	0	-	0	0	0	Tc@452
253	true	2	0	0	-	0	0	0	Tc@452
254	true	1	0	0	-	0	0	0	Tc@452
255	true	1	0	0	-	0	0	0	Tc@452
256	true	3	0	0	-	0	0	0	Tc@452
257	true	3	0	0	-	0	0	0	Tc@452
258	true	3	0	0	-	0	0	0	Tc@452
259	true	2	0	0	-	0	0	0	Tc@452
260	true	1	0	0	-	0	0	0	Tc@452
261	true	2	0	0	-	0	0	0	Tc@452
262	true	1	0	0	-	0	0	0	Tc@452
263	true	1	0	0	-	0	0	0	Tc@452
264	true	1	0	0	-	0	0	0	Tc@452
265	true	1	0	0	-	0	0	0	Tc@452
266	true	2	0	0	-	0	0	0	Tc@452
267	true	1	0	0	-	0	0	0	Tc@452
268	true	3	0	0	-	0	0	0	Tc@452
269	true	1	0	0	-	0	0	0	Tc@452
270	true	2	0	0	-	0	0	0	Tc@452
271	true	1	0	0	-	0	0	0	Tc@452
272	true	1	0	0	-	0	0	0	Tc@452
273	true	2	0	0	-	0	0	0	Tc@452
274	true	2	0	0	-	0	0	0	Tc@452
275	true	1	0	0	-	0	0	0	Tc@452
276	true	1	0	0	-	0	0	0	Tc@452
277	true	1	0	0	-	0	0	0	Tc@452
278	true	2	0	0	-	0	0	0	Tc@452
279	true	3	0	0	-	0	0	0	Tc@452
280	true	2	0	0	-	0	0	0	Tc@452
281	true	2	0	0	-	0	0	0	Tc@452
282	true	1	0	0	-	0	0	0	Tc@452
283	true	1	0	0	-	0	0	0	Tc@452
284	true	3	0	0	-	0	0	0	Tc@452
285	true	3	0	0	-	0	0	0	Tc@452
286	true	3	0	0	-	0	0	0	Tc@452
287	true	3	0	0	-	0	0	0	Tc@452
288	true	2	0	0	-	0	0	0	Tc@452
289	true	2	0	0	-	0	0	0	Tc@452
290	true	3	0	0	-	0	0	0	Tc@452
291	true	2	0	0	-	0	0	0	Tc@452
292	true	1	0	0	-	0	0	0	Tc@452
293	true	1	0	0	-	0	0	0	Tc@452
294	true	2	0	0	-	0	0	0	Tc@452
295	true	2	0	0	-	0	0	0	Tc@452
296	true	2	0	0	-	0	0	0	Tc@452
297	true	3	0	0	-	0	0	0	Tc@452
298	true	1	0	0	-	0	0	0	Tc@452
299	true	2	0	0	-	0	0	0	Tc@452
300	true	2	0	0	-	0	0	0	Tc@452
301	true	2	0	0	-	0	0	0	Tc@452
302	true	2	0	0	-	0	0	0	Tc@452
303	true	2	0	0	-	0	0	0	Tc@452
304	true	1	0	0	-	0	0	0	Tc@452
305	true	2	0	0	-	0	0	0	Tc@452
306	true	2	0	0	-	0	0	0	Tc@452
307	true	2	0	0	-	0	0	0	Tc@452
308	true	1	0	0	-	0	0	0	Tc@452
309	true	2	0	0	-	0	0	0	Tc@452
310	true	2	0	0	-	0	0	0	Tc@452
311	true	2	0	0	-	0	0	0	Tc@452
312	true	1	0	0	-	0	0	0	Tc@452
313	true	1	0	0	-	0	0	0	Tc@452
314	true	2	0	0	-	0	0	0	Tc@452
315	true	3	0	0	-	0	0	0	Tc@452
316	true	2	0	0	-	0	0	0	Tc@452
317	true	2	0	0	-	0	0	0	Tc@452
318	true	1	0	0	-	0	0	0	Tc@452
319	true	2	0	0	-	0	0	0	Tc@452
320	true	2	0	0	-	0	0	0	Tc@452
321	true	1	0	0	-	0	0	0	Tc@452
322	true	2	0	0	-	0	0	0	Tc@452
323	true	2	0	0	-	0	0	0	Tc@452
324	true	2	0	0	-	0	0	0	Tc@452
325	true	2	0	0	-	0	0	0	Tc@452
326	true	2	0	0	-	0	0	0	Tc@452
327	true	2	0	0	-	0	0	0	Tc@452
328	true	1	0	0	-	0	0	0	Tc@452
329	true	2	0	0	-	0	0	0	Tc@452
330	true	2	0	0	-	0	0	0	Tc@452
331	true	2	0	0	-	0	0	0	Tc@452
332	true	1	0	0	-	0	0	0	Tc@452
333	true	1	0	0	-	0	0	0	Tc@452
334	true	1	0	0	-	0	0	0	Tc@452
335	true	2	0	0	-	0	0	0	Tc@452
336	true	2	0	0	-	0	0	0	Tc@452
337	true	2	0	0	-	0	0	0	Tc@452
338	true	1	0	0	-	0	0	0	Tc@452
339	true	2	0	0	-	0	0	0	Tc@452
340	true	3	0	0	-	0	0	0	Tc@452
341	true	2	0	0	-	0	0	0	Tc@452
343	true	2	0	0	-	0	0	0	Tc@452
344	true	1	0	0	-	0	0	0	Tc@452
345	true	1	0	0	-	0	0	0	Tc@452
346	true	1	0	0	-	0	0	0	Tc@452
347	true	2	0	0	-	0	0	0	Tc@452
348	true	1	0	0	-	0	0	0	Tc@452
349	true	1	0	0	-	0	0	0	Tc@452
350	true	1	0	0	-	0	0	0	Tc@452
351	true	1	0	0	-	0	0	0	Tc@452
352	true	1	0	0	-	0	0	0	Tc@452
353	true	1	0	0	-	0	0	0	Tc@452
354	true	2	0	0	-	0	0	0	Tc@452
355	true	2	0	0	-	0	0	0	Tc@452
356	true	2	0	0	-	0	0	0	Tc@452
357	true	4	0	0	-	0	0	0	Tc@452
358	true	3	0	0	-	0	0	0	Tc@452
359	true	2	0	0	-	0	0	0	Tc@452
360	true	1	0	0	-	0	0	0	Tc@452
361	true	2	0	0	-	0	0	0	Tc@452
362	true	3	0	0	-	0	0	0	Tc@452
363	true	1	0	0	-	0	0	0	Tc@452
364	true	1	0	0	-	0	0	0	Tc@452
365	true	1	0	0	-	0	0	0	Tc@452
366	true	2	0	0	-	0	0	0	Tc@452
367	true	1	0	0	-	0	0	0	Tc@452
368	true	2	0	0	-	0	0	0	Tc@452
369	true	1	0	0	-	0	0	0	Tc@452
370	true	1	0	0	-	0	0	0	Tc@452
371	true	2	0	0	-	0	0	0	Tc@452
372	true	1	0	0	-	0	0	0	Tc@452
373	true	3	0	0	-	0	0	0	Tc@452
374	true	2	0	0	-	0	0	0	Tc@452
375	true	3	0	0	-	0	0	0	Tc@452
376	true	2	0	0	-	0	0	0	Tc@452
377	true	2	0	0	-	0	0	0	Tc@452
378	true	1	0	0	-	0	0	0	Tc@452
379	true	4	0	0	-	0	0	0	Tc@452
380	true	2	0	0	-	0	0	0	Tc@452
381	true	3	0	0	-	0	0	0	Tc@452
382	true	2	0	0	-	0	0	0	Tc@452
383	true	2	0	0	-	0	0	0	Tc@452
384	true	1	0	0	-	0	0	0	Tc@452
385	true	2	0	0	-	0	0	0	Tc@452
386	true	1	0	0	-	0	0	0	Tc@452
387	true	2	0	0	-	0	0	0	Tc@452
388	true	2	0	0	-	0	0	0	Tc@452
389	true	2	0	0	-	0	0	0	Tc@452
390	true	2	0	0	-	0	0	0	Tc@452
391	true	1	0	0	-	0	0	0	Tc@452
392	true	3	0	0	-	0	0	0	Tc@452
393	true	2	0	0	-	0	0	0	Tc@452
394	true	2	0	0	-	0	0	0	Tc@452
395	true	2	0	0	-	0	0	0	Tc@452
396	true	2	0	0	-	0	0	0	Tc@452
397	true	2	0	0	-	0	0	0	Tc@452
398	true	2	0	0	-	0	0	0	Tc@452
399	true	2	0	0	-	0	0	0	Tc@452
400	true	2	0	0	-	0	0	0	Tc@452
401	true	2	0	0	-	0	0	0	Tc@452
402	true	1	0	0	-	0	0	0	Tc@452
403	true	2	0	0	-	0	0	0	Tc@452
404	true	2	0	0	-	0	0	0	Tc@452
405	true	2	0	0	-	0	0	0	Tc@452
406	true	2	0	0	-	0	0	0	Tc@452
407	true	2	0	0	-	0	0	0	Tc@452
408	true	2	0	0	-	0	0	0	Tc@452
409	true	2	0	0	-	0	0	0	Tc@452
410	true	2	0	0	-	0	0	0	Tc@452
411	true	2	0	0	-	0	0	0	Tc@452
412	true	2	0	0	-	0	0	0	Tc@452
413	true	2	0	0	-	0	0	0	Tc@452
414	true	2	0	0	-	0	0	0	Tc@452
415	true	2	0	0	-	0	0	0	Tc@452
416	true	2	0	0	-	0	0	0	Tc@452
417	true	2	0	0	-	0	0	0	Tc@452
418	true	2	0	0	-	0	0	0	Tc@452
419	true	3	0	0	-	0	0	0	Tc@452
420	true	1	0	0	-	0	0	0	Tc@452
421	true	3	0	0	-	0	0	0	Tc@452
422	true	2	0	0	-	0	0	0	Tc@452
423	true	2	0	0	-	0	0	0	Tc@452
424	true	1	0	0	-	0	0	0	Tc@452
425	true	2	0	0	-	0	0	0	Tc@452
426	true	2	0	0	-	0	0	0	Tc@452
427	true	2	0	0	-	0	0	0	Tc@452
428	true	2	0	0	-	0	0	0	Tc@452
429	true	3	0	0	-	0	0	0	Tc@452
430	true	1	0	0	-	0	0	0	Tc@452
431	true	3	0	0	-	0	0	0	Tc@452
432	true	1	0	0	-	0	0	0	Tc@452
433	true	2	0	0	-	0	0	0	Tc@452
434	true	2	0	0	-	0	0	0	Tc@452
435	true	3	0	0	-	0	0	0	Tc@452
436	true	2	0	0	-	0	0	0	Tc@452
437	true	2	0	0	-	0	0	0	Tc@452
438	true	2	0	0	-	0	0	0	Tc@452
439	true	2	0	0	-	0	0	0	Tc@452
440	true	2	0	0	-	0	0	0	Tc@452
441	true	2	0	0	-	0	0	0	Tc@452
442	true	1	0	0	-	0	0	0	Tc@452
443	true	2	0	0	-	0	0	0	Tc@452
444	true	2	0	0	-	0	0	0	Tc@452
445	true	2	0	0	-	0	0	0	Tc@452
446	true	2	0	0	-	0	0	0	Tc@452
447	true	1	0	0	-	0	0	0	Tc@452
448	true	1	0	0	-	0	0	0	Tc@452
449	true	1	0	0	-	0	0	0	Tc@452
450	true	1	0	0	-	0	0	0	Tc@452
451	true	1	0	0	-	0	0	0	Tc@452
452	true	2	0	0	-	0	0	0	Tc@452
453	true	2	0	0	-	0	0	0	Tc@452
454	true	2	0	0	-	0	0	0	Tc@452
455	true	2	0	0	-	0	0	0	Tc@452
456	true	2	0	0	-	0	0	0	Tc@452
457	true	3	0	0	-	0	0	0	Tc@452
458	true	4	0	0	-	0	0	0	Tc@452
459	true	3	0	0	-	0	0	0	Tc@452
460	true	3	0	0	-	0	0	0	Tc@452
461	true	3	0	0	-	0	0	0	Tc@452
462	true	3	0	0	-	0	0	0	Tc@452
463	true	3	0	0	-	0	0	0	Tc@452
464	true	4	0	0	-	0	0	0	Tc@452
465	true	2	0	0	-	0	0	0	Tc@452
467	true	2	0	0	-	0	0	0	Tc@452
468	true	1	0	0	-	0	0	0	Tc@452
469	true	3	0	0	-	0	0	0	Tc@452
470	true	1	0	0	-	0	0	0	Tc@452
471	true	2	0	0	-	0	0	0	Tc@452
472	true	1	0	0	-	0	0	0	Tc@452
473	true	1	0	0	-	0	0	0	Tc@452
474	true	1	0	0	-	0	0	0	Tc@452
475	true	2	0	0	-	0	0	0	Tc@452
476	true	1	0	0	-	0	0	0	Tc@452
477	true	2	0	0	-	0	0	0	Tc@452
478	true	2	0	0	-	0	0	0	Tc@452
479	true	1	0	0	-	0	0	0	Tc@452
480	true	2	0	0	-	0	0	0	Tc@452
481	true	2	0	0	-	0	0	0	Tc@452
482	true	2	0	0	-	0	0	0	Tc@452
483	true	2	0	0	-	0	0	0	Tc@452
484	true	3	0	0	-	0	0	0	Tc@452
485	true	2	0	0	-	0	0	0	Tc@452
486	true	2	0	0	-	0	0	0	Tc@452
487	true	2	0	0	-	0	0	0	Tc@452
488	true	2	0	0	-	0	0	0	Tc@452
489	true	3	0	0	-	0	0	0	Tc@452
490	true	2	0	0	-	0	0	0	Tc@452
491	true	2	0	0	-	0	0	0	Tc@452
492	true	1	0	0	-	0	0	0	Tc@452
493	true	2	0	0	-	0	0	0	Tc@452
494	true	2	0	0	-	0	0	0	Tc@452
495	true	2	0	0	-	0	0	0	Tc@452
496	true	2	0	0	-	0	0	0	Tc@452
497	true	3	0	0	-	0	0	0	Tc@452
498	true	1	0	0	-	0	0	0	Tc@452
499	true	2	0	0	-	0	0	0	Tc@452
500	true	2	0	0	-	0	0	0	Tc@452
501	true	2	0	0	-	0	0	0	Tc@452
502	true	2	0	0	-	0	0	0	Tc@452
503	true	1	0	0	-	0	0	0	Tc@452
504	true	2	0	0	-	0	0	0	Tc@452
505	true	2	0	0	-	0	0	0	Tc@452
506	true	3	0	0	-	0	0	0	Tc@452
