page	styled	simpleFonts	strictRejected	oneByteAccepted	otherRejected	shows	decoded	measured	invalid
323	true	3	0	0	-	369	100	369	-
324	true	2	0	0	-	73	22	73	-
326	true	3	0	0	-	122	15	122	-
327	true	2	0	0	-	227	34	227	-
328	true	2	0	0	-	165	35	165	-
329	true	2	0	0	-	219	36	219	-
330	true	2	0	0	-	278	60	278	-
331	true	1	0	0	-	155	47	155	-
332	true	2	0	0	-	96	8	96	-
333	true	2	0	0	-	172	32	172	-
334	true	3	0	0	-	185	25	185	-
335	true	2	0	0	-	203	28	203	-
336	true	2	0	0	-	197	20	197	-
337	true	2	0	0	-	110	20	110	-
338	true	2	0	0	-	169	3	169	-
339	true	2	0	0	-	151	10	151	-
340	true	2	0	0	-	239	24	239	-
341	true	2	0	0	-	194	24	194	-
342	true	1	0	0	-	541	63	541	-
343	true	2	0	0	-	231	19	231	-
344	true	5	0	0	-	215	42	215	-
345	true	2	0	0	-	218	39	218	-
346	true	4	0	0	-	172	24	172	-
347	true	1	0	0	-	341	44	341	-
348	true	1	0	0	-	153	20	153	-
349	true	2	0	0	-	153	30	153	-
350	true	2	0	0	-	238	45	238	-
351	true	3	0	0	-	191	49	191	-
352	true	1	0	0	-	170	14	170	-
353	true	3	0	0	-	280	46	280	-
354	true	2	0	0	-	275	37	275	-
355	true	2	0	0	-	282	50	282	-
356	true	2	0	0	-	507	67	507	-
358	true	3	0	0	-	204	22	204	-
359	true	2	0	0	-	197	11	197	-
360	true	2	0	0	-	233	18	233	-
361	true	2	0	0	-	198	23	198	-
364	true	1	0	0	-	118	1	118	-
365	true	2	0	0	-	184	7	184	-
366	true	2	0	0	-	260	30	260	-
367	true	1	0	0	-	188	19	188	-
370	true	1	0	0	-	228	25	228	-
371	true	2	0	0	-	243	41	243	-
372	true	1	0	0	-	136	11	136	-
373	true	2	0	0	-	144	6	144	-
374	true	3	0	0	-	249	30	249	-
375	true	3	0	0	-	199	22	199	-
376	true	2	0	0	-	254	28	254	-
377	true	3	0	0	-	274	47	274	-
380	true	1	0	0	-	150	13	150	-
381	true	3	0	0	-	182	24	182	-
382	true	1	0	0	-	204	33	204	-
383	true	2	0	0	-	56	5	56	-
384	true	1	0	0	-	218	30	218	-
386	true	1	0	0	-	78	5	78	-
387	true	2	0	0	-	146	16	146	-
388	true	2	0	0	-	165	16	165	-
389	true	4	0	0	-	175	28	175	-
390	true	1	0	0	-	131	6	131	-
391	true	3	0	0	-	129	25	129	-
392	true	4	0	0	-	436	56	436	-
393	true	2	0	0	-	215	26	215	-
394	true	2	0	0	-	219	29	219	-
395	true	2	0	0	-	208	13	208	-
396	true	1	0	0	-	68	12	68	-
397	true	2	0	0	-	188	16	188	-
398	true	2	0	0	-	511	46	511	-
399	true	2	0	0	-	579	52	579	-
400	true	1	0	0	-	313	32	313	-
401	true	2	0	0	-	113	6	113	-
402	true	4	0	0	-	265	29	265	-
403	true	3	0	0	-	184	30	184	-
404	true	2	0	0	-	211	26	211	-
405	true	4	0	0	-	477	101	477	-
406	true	2	0	0	-	129	12	129	-
407	true	4	0	0	-	253	42	253	-
408	true	4	0	0	-	241	37	241	-
409	true	3	0	0	-	363	104	363	-
410	true	3	0	0	-	153	6	153	-
411	true	3	0	0	-	170	10	170	-
412	true	3	0	0	-	105	5	105	-
413	true	3	0	0	-	200	17	200	-
414	true	2	0	0	-	131	0	131	-
415	true	2	0	0	-	154	0	154	-
416	true	2	0	0	-	142	0	142	-
417	true	1	0	0	-	142	0	142	-
421	true	1	0	0	-	144	3	144	-
422	true	1	0	0	-	91	8	91	-
423	true	2	0	0	-	70	8	70	-
424	true	1	0	0	-	65	8	65	-
425	true	1	0	0	-	65	8	65	-
426	true	1	0	0	-	65	8	65	-
427	true	1	0	0	-	33	4	33	-
428	true	3	0	0	-	119	10	119	-
429	true	2	0	0	-	101	9	101	-
430	true	2	0	0	-	115	11	115	-
431	true	3	0	0	-	91	11	91	-
435	true	1	0	0	-	56	2	56	-
436	true	1	0	0	-	41	4	41	-
438	true	1	0	0	-	148	31	148	-
439	true	1	0	0	-	246	26	246	-
440	true	1	0	0	-	237	40	237	-
441	true	1	0	0	-	284	61	284	-
442	true	1	0	0	-	163	34	163	-
443	true	3	0	0	-	284	67	284	-
444	true	3	0	0	-	423	104	423	-
445	true	3	0	0	-	117	13	117	-
447	true	1	0	0	-	60	9	60	-
448	true	1	0	0	-	120	17	120	-
449	true	1	0	0	-	229	28	229	-
450	true	1	0	0	-	495	78	495	-
451	true	2	0	0	-	442	83	442	-
452	true	3	0	0	-	290	59	290	-
453	true	3	0	0	-	373	69	373	-
454	true	1	0	0	-	361	57	361	-
455	true	1	0	0	-	372	52	372	-
457	true	1	0	0	-	254	17	254	-
458	true	3	0	0	-	367	110	367	-
459	true	1	0	0	-	495	58	495	-
460	true	2	0	0	-	518	57	518	-
461	true	3	0	0	-	492	106	492	-
462	true	1	0	0	-	491	52	491	-
463	true	1	0	0	-	622	67	622	-
464	true	1	0	0	-	546	47	546	-
465	true	1	0	0	-	518	67	518	-
466	true	3	0	0	-	297	84	297	-
467	true	3	0	0	-	240	64	240	-
468	true	3	0	0	-	368	132	368	-
469	true	3	0	0	-	576	254	576	-
470	true	3	0	0	-	295	40	295	-
471	true	1	0	0	-	106	7	106	-
472	true	2	0	0	-	479	100	479	-
473	true	2	0	0	-	323	128	323	-
474	true	3	0	0	-	292	96	292	-
475	true	3	0	0	-	328	97	328	-
476	true	4	0	0	-	350	28	350	-
477	true	3	0	0	-	278	67	278	-
478	true	3	0	0	-	394	105	394	-
479	true	3	0	0	-	535	194	535	-
480	true	3	0	0	-	477	91	477	-
481	true	3	0	0	-	383	111	383	-
482	true	1	0	0	-	231	22	231	-
484	true	5	0	0	-	179	23	179	-
485	true	3	0	0	-	299	65	299	-
486	true	4	0	0	-	481	113	481	-
487	true	2	0	0	-	156	12	156	-
488	true	1	0	0	-	98	21	98	-
489	true	2	0	0	-	164	38	164	-
