page	styled	simpleFonts	strictRejected	oneByteAccepted	otherRejected	shows	decoded	measured	invalid
157	true	7	7	4	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=3	0	0	0	Tw@452
158	true	5	5	4	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=1	0	0	0	Tw@452
159	true	6	6	4	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=2	0	0	0	Tw@452
160	true	6	6	4	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=2	0	0	0	Tc@452
161	true	4	4	3	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=1	0	0	0	Tc@452
162	true	4	4	3	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=1	0	0	0	Tc@452
163	true	6	6	3	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=3	0	0	0	Tw@452
164	true	6	6	4	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=2	0	0	0	Tw@452
165	true	7	7	5	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=2	0	0	0	Tw@452
166	true	6	6	5	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=1	0	0	0	Tc@452
167	true	4	4	3	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=1	0	0	0	Tw@452
168	true	5	5	3	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=2	0	0	0	Tw@452
169	true	5	5	4	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=1	0	0	0	Tw@452
170	true	7	7	5	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=2	0	0	0	Tw@452
171	true	6	6	5	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=1	0	0	0	Tw@452
172	true	3	3	2	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=1	0	0	0	Tc@452
173	true	5	5	3	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=2	0	0	0	Tw@452
174	true	6	6	4	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=2	0	0	0	Tc@452
175	true	5	5	4	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=1	0	0	0	Tw@452
176	true	5	5	4	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=1	0	0	0	Tc@452
177	true	4	4	3	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=1	0	0	0	Tw@452
178	true	4	4	3	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=1	0	0	0	Tw@452
179	true	6	6	4	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=2	0	0	0	Tw@452
180	true	5	5	4	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=1	0	0	0	Tw@452
181	true	5	5	4	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=1	0	0	0	Tw@452
182	true	5	5	4	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=1	0	0	0	Tc@452
183	true	5	5	4	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=1	0	0	0	Tw@452
184	true	6	6	4	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=2	0	0	0	Tw@452
185	true	6	6	4	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=2	0	0	0	Tc@452
186	true	6	6	5	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=1	0	0	0	Tw@452
187	true	5	5	4	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=1	0	0	0	Tc@452
188	true	4	4	3	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=1	0	0	0	Tw@452
189	true	3	3	2	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=1	0	0	0	Tc@452
190	true	3	3	2	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=1	0	0	0	Tw@452
191	true	4	4	3	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=1	0	0	0	Tw@452
192	true	6	6	4	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=2	0	0	0	Tc@452
193	true	7	7	6	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=1	0	0	0	Tc@452
194	true	5	5	4	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=1	0	0	0	Tc@452
195	true	7	7	5	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=2	0	0	0	Tc@452
196	true	4	4	3	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=1	0	0	0	Tc@452
197	true	4	4	3	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=1	0	0	0	Tw@452
198	true	4	4	3	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=1	0	0	0	Tw@452
199	true	4	4	3	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=1	0	0	0	Tc@452
200	true	5	5	3	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=2	0	0	0	Tw@452
201	true	6	6	4	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=2	0	0	0	Tc@452
202	true	2	2	1	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=1	0	0	0	Tc@452
203	true	5	5	5	-	0	0	0	Tc@452
204	true	6	6	4	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=2	0	0	0	Tc@452
