page	styled	simpleFonts	strictRejected	oneByteAccepted	otherRejected	shows	decoded	measured	invalid
79	true	5	5	3	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=2	0	0	0	gs@460
80	true	6	6	4	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=2	0	0	0	gs@460
81	true	5	5	4	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=1	0	0	0	gs@460
82	true	6	6	4	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=2	0	0	0	gs@460
83	true	5	5	4	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=1	0	0	0	gs@460
84	true	4	4	3	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=1	0	0	0	gs@460
85	true	4	4	2	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=2	0	0	0	gs@460
86	true	4	4	3	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=1	0	0	0	gs@460
87	true	7	7	4	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=3	0	0	0	gs@460
88	true	4	4	3	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=1	0	0	0	gs@460
89	true	6	6	4	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=2	0	0	0	gs@460
90	true	9	9	6	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=3	0	0	0	gs@460
91	true	4	4	3	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=1	0	0	0	gs@460
92	true	5	5	4	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=1	0	0	0	gs@460
93	true	5	5	4	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=1	0	0	0	gs@460
94	true	6	6	3	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=3	0	0	0	gs@460
95	true	6	6	4	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=2	0	0	0	gs@460
96	true	5	5	4	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=1	0	0	0	gs@460
97	true	1	1	0	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=1	0	0	0	gs@460
98	true	4	4	3	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=1	0	0	0	gs@460
99	true	7	7	4	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=3	0	0	0	gs@460
100	true	6	6	4	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=2	0	0	0	gs@460
101	true	6	6	4	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=2	0	0	0	gs@460
102	true	7	7	5	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=2	0	0	0	gs@460
103	true	6	6	4	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=2	0	0	0	gs@460
104	true	5	5	4	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=1	0	0	0	gs@460
105	true	4	4	3	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=1	0	0	0	gs@460
106	true	5	5	3	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=2	0	0	0	gs@460
107	true	6	6	3	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=3	0	0	0	gs@460
108	true	6	6	3	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=3	0	0	0	gs@460
109	true	6	6	4	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=2	0	0	0	gs@460
110	true	4	4	3	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=1	0	0	0	gs@460
111	true	7	7	5	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=2	0	0	0	gs@460
112	true	7	7	5	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=2	0	0	0	gs@460
113	true	9	9	6	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=3	0	0	0	gs@460
114	true	9	9	6	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=3	0	0	0	gs@460
115	true	5	5	3	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=2	0	0	0	gs@460
116	true	9	9	6	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=3	0	0	0	gs@460
117	true	4	4	3	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=1	0	0	0	gs@460
118	true	5	5	3	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=2	0	0	0	gs@460
119	true	5	5	3	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=2	0	0	0	gs@460
120	true	4	4	3	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=1	0	0	0	gs@460
121	true	7	7	3	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=4	0	0	0	gs@460
122	true	4	4	3	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=1	0	0	0	gs@460
123	true	6	6	3	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=3	0	0	0	gs@460
124	true	4	4	3	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=1	0	0	0	gs@460
125	true	4	4	3	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=1	0	0	0	gs@460
126	true	5	5	3	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=2	0	0	0	gs@460
