2026-09-16 17:02:12.853 survey[76477:11116942] attributedStringScaled count: 1
2026-09-16 17:02:12.853 survey[76477:11116942] attributedStringScaled i: 0
2026-09-16 17:02:12.856 survey[76477:11116942] attributedStringScaled count: 1
2026-09-16 17:02:12.856 survey[76477:11116942] attributedStringScaled i: 0
2026-09-16 17:02:12.862 survey[76477:11116942] attributedStringScaled count: 1
2026-09-16 17:02:12.862 survey[76477:11116942] attributedStringScaled i: 0
2026-09-16 17:02:12.863 survey[76477:11116942] attributedStringScaled count: 1
2026-09-16 17:02:12.863 survey[76477:11116942] attributedStringScaled i: 0
2026-09-16 17:02:12.863 survey[76477:11116942] attributedStringScaled count: 1
2026-09-16 17:02:12.863 survey[76477:11116942] attributedStringScaled i: 0
2026-09-16 17:02:12.863 survey[76477:11116942] attributedStringScaled count: 1
2026-09-16 17:02:12.863 survey[76477:11116942] attributedStringScaled i: 0
2026-09-16 17:02:12.863 survey[76477:11116942] attributedStringScaled count: 1
2026-09-16 17:02:12.863 survey[76477:11116942] attributedStringScaled i: 0
2026-09-16 17:02:12.863 survey[76477:11116942] attributedStringScaled count: 1
2026-09-16 17:02:12.863 survey[76477:11116942] attributedStringScaled i: 0
2026-09-16 17:02:12.863 survey[76477:11116942] attributedStringScaled count: 1
2026-09-16 17:02:12.863 survey[76477:11116942] attributedStringScaled i: 0
2026-09-16 17:02:12.864 survey[76477:11116942] attributedStringScaled count: 1
2026-09-16 17:02:12.864 survey[76477:11116942] attributedStringScaled i: 0
2026-09-16 17:02:12.864 survey[76477:11116942] attributedStringScaled count: 1
2026-09-16 17:02:12.864 survey[76477:11116942] attributedStringScaled i: 0
2026-09-16 17:02:12.864 survey[76477:11116942] attributedStringScaled count: 1
2026-09-16 17:02:12.864 survey[76477:11116942] attributedStringScaled i: 0
2026-09-16 17:02:12.864 survey[76477:11116942] attributedStringScaled count: 1
2026-09-16 17:02:12.864 survey[76477:11116942] attributedStringScaled i: 0
2026-09-16 17:02:12.864 survey[76477:11116942] attributedStringScaled count: 1
2026-09-16 17:02:12.864 survey[76477:11116942] attributedStringScaled i: 0
2026-09-16 17:02:12.864 survey[76477:11116942] attributedStringScaled count: 1
2026-09-16 17:02:12.864 survey[76477:11116942] attributedStringScaled i: 0
2026-09-16 17:02:12.864 survey[76477:11116942] attributedStringScaled count: 1
2026-09-16 17:02:12.864 survey[76477:11116942] attributedStringScaled i: 0
2026-09-16 17:02:12.864 survey[76477:11116942] attributedStringScaled count: 1
2026-09-16 17:02:12.864 survey[76477:11116942] attributedStringScaled i: 0
2026-09-16 17:02:12.864 survey[76477:11116942] attributedStringScaled count: 1
2026-09-16 17:02:12.864 survey[76477:11116942] attributedStringScaled i: 0
2026-09-16 17:02:12.865 survey[76477:11116942] attributedStringScaled count: 1
2026-09-16 17:02:12.865 survey[76477:11116942] attributedStringScaled i: 0
2026-09-16 17:02:12.865 survey[76477:11116942] attributedStringScaled count: 1
2026-09-16 17:02:12.865 survey[76477:11116942] attributedStringScaled i: 0
2026-09-16 17:02:12.865 survey[76477:11116942] attributedStringScaled count: 1
2026-09-16 17:02:12.865 survey[76477:11116942] attributedStringScaled i: 0
2026-09-16 17:02:12.865 survey[76477:11116942] attributedStringScaled count: 1
2026-09-16 17:02:12.865 survey[76477:11116942] attributedStringScaled i: 0
2026-09-16 17:02:12.880 survey[76477:11116942] attributedStringScaled count: 1
2026-09-16 17:02:12.880 survey[76477:11116942] attributedStringScaled i: 0
2026-09-16 17:02:12.880 survey[76477:11116942] attributedStringScaled count: 1
2026-09-16 17:02:12.880 survey[76477:11116942] attributedStringScaled i: 0
2026-09-16 17:02:12.881 survey[76477:11116942] attributedStringScaled count: 1
2026-09-16 17:02:12.881 survey[76477:11116942] attributedStringScaled i: 0
2026-09-16 17:02:12.881 survey[76477:11116942] attributedStringScaled count: 1
2026-09-16 17:02:12.881 survey[76477:11116942] attributedStringScaled i: 0
2026-09-16 17:02:12.881 survey[76477:11116942] attributedStringScaled count: 1
2026-09-16 17:02:12.881 survey[76477:11116942] attributedStringScaled i: 0
2026-09-16 17:02:12.881 survey[76477:11116942] attributedStringScaled count: 1
2026-09-16 17:02:12.881 survey[76477:11116942] attributedStringScaled i: 0
2026-09-16 17:02:12.881 survey[76477:11116942] attributedStringScaled count: 1
2026-09-16 17:02:12.881 survey[76477:11116942] attributedStringScaled i: 0
2026-09-16 17:02:12.881 survey[76477:11116942] attributedStringScaled count: 1
2026-09-16 17:02:12.881 survey[76477:11116942] attributedStringScaled i: 0
2026-09-16 17:02:12.881 survey[76477:11116942] attributedStringScaled count: 1
2026-09-16 17:02:12.881 survey[76477:11116942] attributedStringScaled i: 0
2026-09-16 17:02:12.881 survey[76477:11116942] attributedStringScaled count: 1
2026-09-16 17:02:12.881 survey[76477:11116942] attributedStringScaled i: 0
2026-09-16 17:02:12.881 survey[76477:11116942] attributedStringScaled count: 1
2026-09-16 17:02:12.881 survey[76477:11116942] attributedStringScaled i: 0
2026-09-16 17:02:12.922 survey[76477:11116942] attributedStringScaled count: 1
2026-09-16 17:02:12.922 survey[76477:11116942] attributedStringScaled i: 0
2026-09-16 17:02:12.922 survey[76477:11116942] attributedStringScaled count: 1
2026-09-16 17:02:12.922 survey[76477:11116942] attributedStringScaled i: 0
2026-09-16 17:02:12.923 survey[76477:11116942] attributedStringScaled count: 1
2026-09-16 17:02:12.923 survey[76477:11116942] attributedStringScaled i: 0
2026-09-16 17:02:12.923 survey[76477:11116942] attributedStringScaled count: 1
2026-09-16 17:02:12.923 survey[76477:11116942] attributedStringScaled i: 0
2026-09-16 17:02:12.926 survey[76477:11116942] attributedStringScaled count: 1
2026-09-16 17:02:12.926 survey[76477:11116942] attributedStringScaled i: 0
2026-09-16 17:02:12.926 survey[76477:11116942] attributedStringScaled count: 1
2026-09-16 17:02:12.926 survey[76477:11116942] attributedStringScaled i: 0
2026-09-16 17:02:12.926 survey[76477:11116942] attributedStringScaled count: 1
2026-09-16 17:02:12.926 survey[76477:11116942] attributedStringScaled i: 0
2026-09-16 17:02:12.926 survey[76477:11116942] attributedStringScaled count: 1
2026-09-16 17:02:12.926 survey[76477:11116942] attributedStringScaled i: 0
2026-09-16 17:02:12.926 survey[76477:11116942] attributedStringScaled count: 1
2026-09-16 17:02:12.926 survey[76477:11116942] attributedStringScaled i: 0
2026-09-16 17:02:12.926 survey[76477:11116942] attributedStringScaled count: 1
2026-09-16 17:02:12.926 survey[76477:11116942] attributedStringScaled i: 0
2026-09-16 17:02:12.926 survey[76477:11116942] attributedStringScaled count: 1
2026-09-16 17:02:12.926 survey[76477:11116942] attributedStringScaled i: 0
2026-09-16 17:02:12.926 survey[76477:11116942] attributedStringScaled count: 1
2026-09-16 17:02:12.926 survey[76477:11116942] attributedStringScaled i: 0
2026-09-16 17:02:12.927 survey[76477:11116942] attributedStringScaled count: 1
2026-09-16 17:02:12.927 survey[76477:11116942] attributedStringScaled i: 0
2026-09-16 17:02:12.927 survey[76477:11116942] attributedStringScaled count: 1
2026-09-16 17:02:12.927 survey[76477:11116942] attributedStringScaled i: 0
2026-09-16 17:02:12.927 survey[76477:11116942] attributedStringScaled count: 1
2026-09-16 17:02:12.927 survey[76477:11116942] attributedStringScaled i: 0
2026-09-16 17:02:12.927 survey[76477:11116942] attributedStringScaled count: 1
2026-09-16 17:02:12.927 survey[76477:11116942] attributedStringScaled i: 0
2026-09-16 17:02:12.927 survey[76477:11116942] attributedStringScaled count: 1
2026-09-16 17:02:12.927 survey[76477:11116942] attributedStringScaled i: 0
2026-09-16 17:02:12.927 survey[76477:11116942] attributedStringScaled count: 1
2026-09-16 17:02:12.927 survey[76477:11116942] attributedStringScaled i: 0
2026-09-16 17:02:12.927 survey[76477:11116942] attributedStringScaled count: 1
2026-09-16 17:02:12.927 survey[76477:11116942] attributedStringScaled i: 0
2026-09-16 17:02:12.927 survey[76477:11116942] attributedStringScaled count: 1
2026-09-16 17:02:12.927 survey[76477:11116942] attributedStringScaled i: 0
2026-09-16 17:02:12.928 survey[76477:11116942] attributedStringScaled count: 1
2026-09-16 17:02:12.928 survey[76477:11116942] attributedStringScaled i: 0
2026-09-16 17:02:12.928 survey[76477:11116942] attributedStringScaled count: 1
2026-09-16 17:02:12.928 survey[76477:11116942] attributedStringScaled i: 0
2026-09-16 17:02:12.928 survey[76477:11116942] attributedStringScaled count: 1
2026-09-16 17:02:12.928 survey[76477:11116942] attributedStringScaled i: 0
2026-09-16 17:02:12.928 survey[76477:11116942] attributedStringScaled count: 1
2026-09-16 17:02:12.928 survey[76477:11116942] attributedStringScaled i: 0
2026-09-16 17:02:12.928 survey[76477:11116942] attributedStringScaled count: 1
2026-09-16 17:02:12.928 survey[76477:11116942] attributedStringScaled i: 0
2026-09-16 17:02:12.929 survey[76477:11116942] attributedStringScaled count: 1
2026-09-16 17:02:12.929 survey[76477:11116942] attributedStringScaled i: 0
2026-09-16 17:02:12.929 survey[76477:11116942] attributedStringScaled count: 1
2026-09-16 17:02:12.929 survey[76477:11116942] attributedStringScaled i: 0
2026-09-16 17:02:12.929 survey[76477:11116942] attributedStringScaled count: 1
2026-09-16 17:02:12.929 survey[76477:11116942] attributedStringScaled i: 0
2026-09-16 17:02:12.974 survey[76477:11116942] attributedStringScaled count: 1
2026-09-16 17:02:12.974 survey[76477:11116942] attributedStringScaled i: 0
2026-09-16 17:02:12.974 survey[76477:11116942] attributedStringScaled count: 1
2026-09-16 17:02:12.974 survey[76477:11116942] attributedStringScaled i: 0
2026-09-16 17:02:12.974 survey[76477:11116942] attributedStringScaled count: 1
2026-09-16 17:02:12.974 survey[76477:11116942] attributedStringScaled i: 0
2026-09-16 17:02:12.974 survey[76477:11116942] attributedStringScaled count: 1
2026-09-16 17:02:12.974 survey[76477:11116942] attributedStringScaled i: 0
2026-09-16 17:02:12.974 survey[76477:11116942] attributedStringScaled count: 1
2026-09-16 17:02:12.974 survey[76477:11116942] attributedStringScaled i: 0
2026-09-16 17:02:12.975 survey[76477:11116942] attributedStringScaled count: 1
2026-09-16 17:02:12.975 survey[76477:11116942] attributedStringScaled i: 0
2026-09-16 17:02:12.975 survey[76477:11116942] attributedStringScaled count: 1
2026-09-16 17:02:12.975 survey[76477:11116942] attributedStringScaled i: 0
2026-09-16 17:02:12.975 survey[76477:11116942] attributedStringScaled count: 1
2026-09-16 17:02:12.975 survey[76477:11116942] attributedStringScaled i: 0
2026-09-16 17:02:12.975 survey[76477:11116942] attributedStringScaled count: 1
2026-09-16 17:02:12.975 survey[76477:11116942] attributedStringScaled i: 0
2026-09-16 17:02:12.975 survey[76477:11116942] attributedStringScaled count: 1
2026-09-16 17:02:12.975 survey[76477:11116942] attributedStringScaled i: 0
2026-09-16 17:02:12.975 survey[76477:11116942] attributedStringScaled count: 1
2026-09-16 17:02:12.975 survey[76477:11116942] attributedStringScaled i: 0
2026-09-16 17:02:12.975 survey[76477:11116942] attributedStringScaled count: 1
2026-09-16 17:02:12.975 survey[76477:11116942] attributedStringScaled i: 0
2026-09-16 17:02:12.975 survey[76477:11116942] attributedStringScaled count: 1
2026-09-16 17:02:12.975 survey[76477:11116942] attributedStringScaled i: 0
2026-09-16 17:02:12.975 survey[76477:11116942] attributedStringScaled count: 1
2026-09-16 17:02:12.975 survey[76477:11116942] attributedStringScaled i: 0
2026-09-16 17:02:12.976 survey[76477:11116942] attributedStringScaled count: 1
2026-09-16 17:02:12.976 survey[76477:11116942] attributedStringScaled i: 0
2026-09-16 17:02:12.976 survey[76477:11116942] attributedStringScaled count: 1
2026-09-16 17:02:12.976 survey[76477:11116942] attributedStringScaled i: 0
2026-09-16 17:02:12.976 survey[76477:11116942] attributedStringScaled count: 1
2026-09-16 17:02:12.976 survey[76477:11116942] attributedStringScaled i: 0
2026-09-16 17:02:12.976 survey[76477:11116942] attributedStringScaled count: 1
2026-09-16 17:02:12.976 survey[76477:11116942] attributedStringScaled i: 0
