2026-09-16 17:02:04.623 survey[76441:11116382] attributedStringScaled i: 0
2026-09-16 17:02:04.624 survey[76441:11116382] attributedStringScaled count: 1
2026-09-16 17:02:04.624 survey[76441:11116382] attributedStringScaled i: 0
2026-09-16 17:02:04.624 survey[76441:11116382] attributedStringScaled count: 1
2026-09-16 17:02:04.624 survey[76441:11116382] attributedStringScaled i: 0
2026-09-16 17:02:04.624 survey[76441:11116382] attributedStringScaled count: 1
2026-09-16 17:02:04.624 survey[76441:11116382] attributedStringScaled i: 0
2026-09-16 17:02:04.624 survey[76441:11116382] attributedStringScaled count: 1
2026-09-16 17:02:04.624 survey[76441:11116382] attributedStringScaled i: 0
2026-09-16 17:02:04.625 survey[76441:11116382] attributedStringScaled count: 1
2026-09-16 17:02:04.625 survey[76441:11116382] attributedStringScaled i: 0
imageBackedPages 2 of 56; pagesWithTags 51; rejectedTree true
page	lines	invisible	onlyInvisible	unsupported	rotated	tags	applies	maxRegionFrac
2	7	false	false	false	false	0	-	1.000
56	35	false	false	false	false	0	-	1.000
