2	89	cross	𝑗	<	0.3913	1	1	1	words, 𝑣𝑐.𝑒 < 𝑣𝑐.𝑓 iff (∀𝑗 :: 𝑣𝑐.𝑒.𝑗 ≤𝑣𝑐.𝑓.𝑗)∧(∃𝑗 :: 𝑣𝑐.𝑒.𝑗 < 𝑣𝑐.𝑓.𝑗).
2	89	cross	<	𝑣	0.2747	1	1	1	words, 𝑣𝑐.𝑒 < 𝑣𝑐.𝑓 iff (∀𝑗 :: 𝑣𝑐.𝑒.𝑗 ≤𝑣𝑐.𝑓.𝑗)∧(∃𝑗 :: 𝑣𝑐.𝑒.𝑗 < 𝑣𝑐.𝑓.𝑗).
2	90	cross	e	<	0.2800	1	1	1	Note that while the < relation is defined by the timestamping
2	90	cross	<	r	0.2809	1	1	1	Note that while the < relation is defined by the timestamping
2	91	cross	e	<	0.2683	1	1	1	algorithm, the properties of the < relation vary. For example, log-
2	91	cross	<	r	0.2697	1	1	1	algorithm, the properties of the < relation vary. For example, log-
2	93	cross	𝑒	<	0.5340	1	1	1	𝑙.𝑒 < 𝑙.𝑓. Vector clocks provide two-way causality information,
2	93	cross	<	𝑙	0.4180	1	1	1	𝑙.𝑒 < 𝑙.𝑓. Vector clocks provide two-way causality information,
2	94	cross	𝑒	<	0.3795	1	1	1	i.e., 𝑒 hb𝑓 ⇔𝑣𝑐.𝑒 < 𝑣𝑐.𝑓. By contrast, (unsynchronized) physical
2	94	cross	<	𝑣	0.2849	1	1	1	i.e., 𝑒 hb𝑓 ⇔𝑣𝑐.𝑒 < 𝑣𝑐.𝑓. By contrast, (unsynchronized) physical
2	100	cross	𝑗	−	0.3103	0	1	1	by at most E, where Eis a parameter, i.e., ∀𝑗,𝑘 :: |𝑝𝑡.𝑗−𝑝𝑡.𝑘|≤E.
2	100	cross	−	𝑝	0.1979	0	1	1	by at most E, where Eis a parameter, i.e., ∀𝑗,𝑘 :: |𝑝𝑡.𝑗−𝑝𝑡.𝑘|≤E.
2	100	in	|	≤	0.3480	0	1	1	by at most E, where Eis a parameter, i.e., ∀𝑗,𝑘 :: |𝑝𝑡.𝑗−𝑝𝑡.𝑘|≤E.
2	100	in	≤	E	0.3280	0	1	1	by at most E, where Eis a parameter, i.e., ∀𝑗,𝑘 :: |𝑝𝑡.𝑗−𝑝𝑡.𝑘|≤E.
3	11	cross	𝑓	<	0.5506	1	1	1	{𝑒|¬(∃𝑓 : 𝑡𝑠.𝑓 < 𝑡𝑠.𝑒)}. We replay one of these events randomly.
3	11	cross	<	𝑡	0.3072	1	1	1	{𝑒|¬(∃𝑓 : 𝑡𝑠.𝑓 < 𝑡𝑠.𝑒)}. We replay one of these events randomly.
3	19	cross	𝑆	≠	0.3583	1	1	1	2: while 𝑆 ≠ 𝜙 do
3	19	cross	≠	𝜙	0.2427	1	1	1	2: while 𝑆 ≠ 𝜙 do
3	20	cross	𝑒	=	0.3488	0	1	1	𝐹𝑟𝑜𝑛𝑡𝐿𝑖𝑛𝑒= {𝑒|(𝑒,𝑡𝑠.𝑒)∈𝑆∧¬(∃𝑓 : (𝑓,𝑡𝑠.𝑓)∈𝑆∧𝑡𝑠.𝑓 <
3	20	cross	=	{	0.3027	1	1	1	𝐹𝑟𝑜𝑛𝑡𝐿𝑖𝑛𝑒= {𝑒|(𝑒,𝑡𝑠.𝑒)∈𝑆∧¬(∃𝑓 : (𝑓,𝑡𝑠.𝑓)∈𝑆∧𝑡𝑠.𝑓 <
3	20	cross	𝑓	<	0.5082	1	1	1	𝐹𝑟𝑜𝑛𝑡𝐿𝑖𝑛𝑒= {𝑒|(𝑒,𝑡𝑠.𝑒)∈𝑆∧¬(∃𝑓 : (𝑓,𝑡𝑠.𝑓)∈𝑆∧𝑡𝑠.𝑓 <
3	24	cross	𝑆	=	0.3583	0	1	1	5: 𝑆= 𝑆−{𝑒}
3	24	cross	=	𝑆	0.2478	1	1	1	5: 𝑆= 𝑆−{𝑒}
3	24	in	−	{	0.2470	0	1	1	5: 𝑆= 𝑆−{𝑒}
3	24	cross	𝑆	−	0.3027	0	1	1	5: 𝑆= 𝑆−{𝑒}
3	45	cross	𝑗	−	0.1362	0	1	0	|𝑝𝑡.𝑗−𝑝𝑡.𝑘|≤E. The goal of RepCl is to assign a timestamp 𝑅𝑒𝑝𝐶𝑙.𝑒
3	45	cross	−	𝑝	0.0227	0	1	0	|𝑝𝑡.𝑗−𝑝𝑡.𝑘|≤E. The goal of RepCl is to assign a timestamp 𝑅𝑒𝑝𝐶𝑙.𝑒
3	45	in	≤	E	0.3280	0	1	1	|𝑝𝑡.𝑗−𝑝𝑡.𝑘|≤E. The goal of RepCl is to assign a timestamp 𝑅𝑒𝑝𝐶𝑙.𝑒
3	45	in	|	≤	0.3480	0	1	1	|𝑝𝑡.𝑗−𝑝𝑡.𝑘|≤E. The goal of RepCl is to assign a timestamp 𝑅𝑒𝑝𝐶𝑙.𝑒
3	48	cross	𝑒	<	0.3687	1	1	1	𝑅𝑒𝑝𝐶𝑙.𝑒 < 𝑅𝑒𝑝𝐶𝑙.𝑓, i.e., 𝑒 will always be replayed before 𝑓
3	48	cross	<	𝑅	0.2799	1	1	1	𝑅𝑒𝑝𝐶𝑙.𝑒 < 𝑅𝑒𝑝𝐶𝑙.𝑓, i.e., 𝑒 will always be replayed before 𝑓
3	51	in	≈	E	0.3920	0	1	1	of E1 where E1 ≈Ethen 𝑒 will be replayed before 𝑓, i.e.,
3	52	cross	𝑒	<	0.3687	1	1	1	𝑅𝑒𝑝𝐶𝑙.𝑒 < 𝑅𝑒𝑝𝐶𝑙.𝑓
3	52	cross	<	𝑅	0.2799	1	1	1	𝑅𝑒𝑝𝐶𝑙.𝑒 < 𝑅𝑒𝑝𝐶𝑙.𝑓
3	55	in	≈	E	0.2980	0	1	1	E2, where E2 ≈Ethen 𝑅𝑒𝑝𝐶𝑙.𝑒||𝑅𝑒𝑝𝐶𝑙.𝑓 (i.e., ¬(𝑅𝑒𝑝𝐶𝑙.𝑒 <
3	55	cross	𝑒	<	0.3697	1	1	1	E2, where E2 ≈Ethen 𝑅𝑒𝑝𝐶𝑙.𝑒||𝑅𝑒𝑝𝐶𝑙.𝑓 (i.e., ¬(𝑅𝑒𝑝𝐶𝑙.𝑒 <
3	56	cross	𝑓	<	0.5082	1	1	1	𝑅𝑒𝑝𝐶𝑙.𝑓)∧¬(𝑅𝑒𝑝𝐶𝑙.𝑓 < 𝑅𝑒𝑝𝐶𝑙.𝑒))
3	56	cross	<	𝑅	0.2798	1	1	1	𝑅𝑒𝑝𝐶𝑙.𝑓)∧¬(𝑅𝑒𝑝𝐶𝑙.𝑓 < 𝑅𝑒𝑝𝐶𝑙.𝑒))
3	66	cross	0	<	0.2943	1	1	1	0 < 𝐼 ≤Esuch that E= 𝜖∗𝐼, where 𝜖 is an integer. The timeline
3	66	cross	<	𝐼	0.2853	1	1	1	0 < 𝐼 ≤Esuch that E= 𝜖∗𝐼, where 𝜖 is an integer. The timeline
3	66	in	≤	E	0.3280	0	1	1	0 < 𝐼 ≤Esuch that E= 𝜖∗𝐼, where 𝜖 is an integer. The timeline
3	66	cross	𝐼	≤	0.4184	1	1	1	0 < 𝐼 ≤Esuch that E= 𝜖∗𝐼, where 𝜖 is an integer. The timeline
3	66	cross	E	=	0.3394	0	1	1	0 < 𝐼 ≤Esuch that E= 𝜖∗𝐼, where 𝜖 is an integer. The timeline
3	66	cross	=	𝜖	0.2433	1	1	1	0 < 𝐼 ≤Esuch that E= 𝜖∗𝐼, where 𝜖 is an integer. The timeline
3	66	cross	𝜖	∗	0.2939	0	1	1	0 < 𝐼 ≤Esuch that E= 𝜖∗𝐼, where 𝜖 is an integer. The timeline
3	66	cross	∗	𝐼	0.2074	0	1	1	0 < 𝐼 ≤Esuch that E= 𝜖∗𝐼, where 𝜖 is an integer. The timeline
3	79	cross	𝑗	−	0.3234	0	1	1	𝑚𝑥.𝑗−offset.𝑗.𝑘 denotes the maximum epoch value of 𝑘 that 𝑗
3	79	cross	−	o	0.2308	0	1	1	𝑚𝑥.𝑗−offset.𝑗.𝑘 denotes the maximum epoch value of 𝑘 that 𝑗
3	90	cross	𝑗	−	0.3604	0	1	1	to change the value of 𝑚𝑥. Since 𝑚𝑥.𝑗−offset.𝑗.𝑘 denotes the
3	90	cross	−	o	0.2678	0	1	1	to change the value of 𝑚𝑥. Since 𝑚𝑥.𝑗−offset.𝑗.𝑘 denotes the
3	93	cross	𝑥	−	0.4498	0	1	1	of 𝑘 then 𝑛𝑒𝑤𝑚𝑥−newoffset.𝑗.𝑘 should remain the same as
